nhanvat	part	bang	dong_tep	equipNo	k	action	o	path	uid	cham_toi	trang_thai
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	35	FreeDie	FM_RW_000_DE01.spr	\spr\npcres\woman\FM_RW_000_DE01.spr	1A2A166E	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	36	MeleeWDie	FM_RW_000_DE02.spr	\spr\npcres\woman\FM_RW_000_DE02.spr	175CA38E	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	37	RangeWDie	FM_RW_000_DE03.spr	\spr\npcres\woman\FM_RW_000_DE03.spr	1087FDAE	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	38	DoubleWDie	FM_RW_000_DE04.spr	\spr\npcres\woman\FM_RW_000_DE04.spr	EDCA37CE	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	39	SwordShieldWDie	FM_RW_164_DE05.spr	\spr\npcres\woman\FM_RW_164_DE05.spr	6B1003D2	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	40	ShieldSwordWDie	FM_RW_164_DE05.spr	\spr\npcres\woman\FM_RW_164_DE05.spr	6B1003D2	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	41	GuqinWDie	FM_RW_000_DE06.spr	\spr\npcres\woman\FM_RW_000_DE06.spr	E8A79B0E	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	42	FreeAttack	FM_RW_000_AT01.spr	\spr\npcres\woman\FM_RW_000_AT01.spr	AE425ABB	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	43	MeleeWPuncture	FM_RW_000_AT02.spr	\spr\npcres\woman\FM_RW_000_AT02.spr	ABF494DB	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	44	MeleeWCut	FM_RW_000_AT03.spr	\spr\npcres\woman\FM_RW_000_AT03.spr	A53F2EFB	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	45	RangeWPuncture	FM_RW_000_AT04.spr	\spr\npcres\woman\FM_RW_000_AT04.spr	A662781B	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	46	RangeWCut	FM_RW_000_AT05.spr	\spr\npcres\woman\FM_RW_000_AT05.spr	A394B23B	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	47	DoubleWPull	FM_RW_000_AT06.spr	\spr\npcres\woman\FM_RW_000_AT06.spr	BCDFCC5B	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	48	DoubleWPound	FM_RW_000_AT07.spr	\spr\npcres\woman\FM_RW_000_AT07.spr	BE02067B	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	49	SwordShieldWChop	FM_RW_164_AT08.spr	\spr\npcres\woman\FM_RW_164_AT08.spr	376F3209	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	50	SwordShieldWCut	FM_RW_164_AT09.spr	\spr\npcres\woman\FM_RW_164_AT09.spr	30924C29	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	51	ShieldSwordWChop	FM_RW_164_AT08.spr	\spr\npcres\woman\FM_RW_164_AT08.spr	376F3209	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	52	ShieldSwordWCut	FM_RW_164_AT09.spr	\spr\npcres\woman\FM_RW_164_AT09.spr	30924C29	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	53	GuqinWPuncture	FM_RW_000_AT10.spr	\spr\npcres\woman\FM_RW_000_AT10.spr	F9F0A5DA	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	54	GuqinWCut	FM_RW_000_AT11.spr	\spr\npcres\woman\FM_RW_000_AT11.spr	FB3BFFFA	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	55	DartThrow	FM_RW_000_MG01.spr	\spr\npcres\woman\FM_RW_000_MG01.spr	A71AC3F2	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	56	FreeMagic	FM_RW_000_MG02.spr	\spr\npcres\woman\FM_RW_000_MG02.spr	A04D1D12	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	57	MeleeWMagic	FM_RW_000_MG03.spr	\spr\npcres\woman\FM_RW_000_MG03.spr	BDF05732	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	58	RangeWMagic	FM_RW_000_MG04.spr	\spr\npcres\woman\FM_RW_000_MG04.spr	BF3AE152	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	59	DoubleWMagic	FM_RW_000_MG05.spr	\spr\npcres\woman\FM_RW_000_MG05.spr	B86D3B72	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	60	SwordShieldWMagic	FM_RW_164_MG06.spr	\spr\npcres\woman\FM_RW_164_MG06.spr	314B3686	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	61	ShieldSwordWMagic	FM_RW_164_MG06.spr	\spr\npcres\woman\FM_RW_164_MG06.spr	314B3686	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	62	GuqinWMagic	FM_RW_000_MG07.spr	\spr\npcres\woman\FM_RW_000_MG07.spr	B6DA8EB2	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	63	SitDown	FM_RW_000_ZZ01.spr	\spr\npcres\woman\FM_RW_000_ZZ01.spr	9DDF36CB	1	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	64	JumpFly	FM_RW_000_JP01.spr	\spr\npcres\woman\FM_RW_000_JP01.spr	89CF4AAD	1	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	65	RideStand	FM_RW_164_RD01.spr	\spr\npcres\woman\FM_RW_164_RD01.spr	D941B55C	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	66	RideWalk	FM_RW_164_HW01.spr	\spr\npcres\woman\FM_RW_164_HW01.spr	41C1AD10	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	67	RideRun	FM_RW_164_HR01.spr	\spr\npcres\woman\FM_RW_164_HR01.spr	BA98FDE6	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	68	RideCut	FM_RW_164_HA01.spr	\spr\npcres\woman\FM_RW_164_HA01.spr	7078A3EE	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	69	RidePuncture	FM_RW_164_HA02.spr	\spr\npcres\woman\FM_RW_164_HA02.spr	4DA3FD0E	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	70	RideMagic	FM_RW_164_HM01.spr	\spr\npcres\woman\FM_RW_164_HM01.spr	EF5718D6	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	71	RideWound	FM_RW_164_HI01.spr	\spr\npcres\woman\FM_RW_164_HI01.spr	E66F8A19	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	72	RideDie	FM_RW_164_HD01.spr	\spr\npcres\woman\FM_RW_164_HD01.spr	5B26DAEF	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	73	RideStand1	FM_RW_164_RD01.spr	\spr\npcres\woman\FM_RW_164_RD01.spr	D941B55C	1	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	271	269	74	RideStand2	FM_RW_164_RD01.spr	\spr\npcres\woman\FM_RW_164_RD01.spr	D941B55C	0	JX1:updatejx15.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	0	SwordShieldWFreeStand	FM_RW_000_ST01.spr	\spr\npcres\woman\FM_RW_000_ST01.spr	9FBB7DB5	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	1	ShieldSwordWFreeStand	FM_RW_000_ST01.spr	\spr\npcres\woman\FM_RW_000_ST01.spr	9FBB7DB5	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	2	FreeStand1	FM_RW_000_ST01.spr	\spr\npcres\woman\FM_RW_000_ST01.spr	9FBB7DB5	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	3	FreeStand2	FM_RW_000_ST02.spr	\spr\npcres\woman\FM_RW_000_ST02.spr	98EDB7D5	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	4	FreeStand3	FM_RW_000_ST03.spr	\spr\npcres\woman\FM_RW_000_ST03.spr	9A10C1F5	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	5	MeleeWStand	FM_RW_000_ST04.spr	\spr\npcres\woman\FM_RW_000_ST04.spr	975B1B15	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	6	RangeWStand	FM_RW_000_ST05.spr	\spr\npcres\woman\FM_RW_000_ST05.spr	908E5535	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	7	DoubleWStand	FM_RW_000_ST06.spr	\spr\npcres\woman\FM_RW_000_ST06.spr	9230EF55	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	8	SwordShieldWStand	FM_RW_000_ST07.spr	\spr\npcres\woman\FM_RW_000_ST07.spr	6F7B3975	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	9	ShieldSwordWStand	FM_RW_000_ST07.spr	\spr\npcres\woman\FM_RW_000_ST07.spr	6F7B3975	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	10	GuqinWStand1	FM_RW_180_ST08.spr	\spr\npcres\woman\FM_RW_180_ST08.spr	C11400A3	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	11	GuqinWStand2	FM_RW_180_ST09.spr	\spr\npcres\woman\FM_RW_180_ST09.spr	C25F5AC3	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	12	FreeWalk	FM_RW_000_WK01.spr	\spr\npcres\woman\FM_RW_000_WK01.spr	52AD117C	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	13	NormalWalk	FM_RW_000_WK01.spr	\spr\npcres\woman\FM_RW_000_WK01.spr	52AD117C	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	14	MeleeWWalk	FM_RW_000_WK02.spr	\spr\npcres\woman\FM_RW_000_WK02.spr	2FD7AA9C	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	15	RangeWWalk	FM_RW_000_WK03.spr	\spr\npcres\woman\FM_RW_000_WK03.spr	291AE4BC	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	16	DoubleWWalk	FM_RW_000_WK04.spr	\spr\npcres\woman\FM_RW_000_WK04.spr	2A4D3EDC	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	17	SwordShieldWWalk	FM_RW_000_WK05.spr	\spr\npcres\woman\FM_RW_000_WK05.spr	27F048FC	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	18	ShieldSwordWWalk	FM_RW_000_WK05.spr	\spr\npcres\woman\FM_RW_000_WK05.spr	27F048FC	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	19	GuqinWWalk	FM_RW_180_WK06.spr	\spr\npcres\woman\FM_RW_180_WK06.spr	99A1502A	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	20	FreeRun	FM_RW_000_RN01.spr	\spr\npcres\woman\FM_RW_000_RN01.spr	B4196106	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	21	NormalRun	FM_RW_000_RN01.spr	\spr\npcres\woman\FM_RW_000_RN01.spr	B4196106	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	22	MeleeWRun	FM_RW_000_RN02.spr	\spr\npcres\woman\FM_RW_000_RN02.spr	B143BB26	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	23	RangeWRun	FM_RW_000_RN03.spr	\spr\npcres\woman\FM_RW_000_RN03.spr	B2F6F546	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	24	DoubleWRun	FM_RW_000_RN04.spr	\spr\npcres\woman\FM_RW_000_RN04.spr	8C390F66	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	25	SwordShieldWRun	FM_RW_000_RN05.spr	\spr\npcres\woman\FM_RW_000_RN05.spr	896C5886	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	26	ShieldSwordWRun	FM_RW_000_RN06.spr	\spr\npcres\woman\FM_RW_000_RN06.spr	8A9692A6	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	27	GuqinWRun	FM_RW_180_RN07.spr	\spr\npcres\woman\FM_RW_180_RN07.spr	7C47FB1F	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	28	FreeWound	FM_RW_000_IJ01.spr	\spr\npcres\woman\FM_RW_000_IJ01.spr	26AD146F	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	29	MeleeWWound	FM_RW_000_IJ02.spr	\spr\npcres\woman\FM_RW_000_IJ02.spr	23D7A18F	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	30	RangeWWound	FM_RW_000_IJ03.spr	\spr\npcres\woman\FM_RW_000_IJ03.spr	3D1AFBAF	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	31	DoubleWWound	FM_RW_000_IJ04.spr	\spr\npcres\woman\FM_RW_000_IJ04.spr	3E4D35CF	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	32	SwordShieldWWound	FM_RW_000_IJ05.spr	\spr\npcres\woman\FM_RW_000_IJ05.spr	3BF04FEF	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	33	ShieldSwordWWound	FM_RW_000_IJ05.spr	\spr\npcres\woman\FM_RW_000_IJ05.spr	3BF04FEF	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	34	GuqinWWound	FM_RW_180_IJ06.spr	\spr\npcres\woman\FM_RW_180_IJ06.spr	6DA0A247	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	35	FreeDie	FM_RW_000_DE01.spr	\spr\npcres\woman\FM_RW_000_DE01.spr	1A2A166E	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	36	MeleeWDie	FM_RW_000_DE02.spr	\spr\npcres\woman\FM_RW_000_DE02.spr	175CA38E	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	37	RangeWDie	FM_RW_000_DE03.spr	\spr\npcres\woman\FM_RW_000_DE03.spr	1087FDAE	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	38	DoubleWDie	FM_RW_000_DE04.spr	\spr\npcres\woman\FM_RW_000_DE04.spr	EDCA37CE	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	39	SwordShieldWDie	FM_RW_000_DE05.spr	\spr\npcres\woman\FM_RW_000_DE05.spr	EF7D41EE	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	40	ShieldSwordWDie	FM_RW_000_DE05.spr	\spr\npcres\woman\FM_RW_000_DE05.spr	EF7D41EE	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	41	GuqinWDie	FM_RW_180_DE06.spr	\spr\npcres\woman\FM_RW_180_DE06.spr	412DA91C	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	42	FreeAttack	FM_RW_000_AT01.spr	\spr\npcres\woman\FM_RW_000_AT01.spr	AE425ABB	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	43	MeleeWPuncture	FM_RW_000_AT02.spr	\spr\npcres\woman\FM_RW_000_AT02.spr	ABF494DB	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	44	MeleeWCut	FM_RW_000_AT03.spr	\spr\npcres\woman\FM_RW_000_AT03.spr	A53F2EFB	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	45	RangeWPuncture	FM_RW_000_AT04.spr	\spr\npcres\woman\FM_RW_000_AT04.spr	A662781B	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	46	RangeWCut	FM_RW_000_AT05.spr	\spr\npcres\woman\FM_RW_000_AT05.spr	A394B23B	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	47	DoubleWPull	FM_RW_000_AT06.spr	\spr\npcres\woman\FM_RW_000_AT06.spr	BCDFCC5B	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	48	DoubleWPound	FM_RW_000_AT07.spr	\spr\npcres\woman\FM_RW_000_AT07.spr	BE02067B	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	49	SwordShieldWChop	FM_RW_000_AT08.spr	\spr\npcres\woman\FM_RW_000_AT08.spr	BBB5539B	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	50	SwordShieldWCut	FM_RW_000_AT09.spr	\spr\npcres\woman\FM_RW_000_AT09.spr	B4FFEDBB	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	51	ShieldSwordWChop	FM_RW_000_AT08.spr	\spr\npcres\woman\FM_RW_000_AT08.spr	BBB5539B	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	52	ShieldSwordWCut	FM_RW_000_AT09.spr	\spr\npcres\woman\FM_RW_000_AT09.spr	B4FFEDBB	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	53	GuqinWPuncture	FM_RW_180_AT10.spr	\spr\npcres\woman\FM_RW_180_AT10.spr	567F73E8	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	54	GuqinWCut	FM_RW_180_AT11.spr	\spr\npcres\woman\FM_RW_180_AT11.spr	53A18D08	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	55	DartThrow	FM_RW_000_MG01.spr	\spr\npcres\woman\FM_RW_000_MG01.spr	A71AC3F2	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	56	FreeMagic	FM_RW_000_MG02.spr	\spr\npcres\woman\FM_RW_000_MG02.spr	A04D1D12	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	57	MeleeWMagic	FM_RW_000_MG03.spr	\spr\npcres\woman\FM_RW_000_MG03.spr	BDF05732	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	58	RangeWMagic	FM_RW_000_MG04.spr	\spr\npcres\woman\FM_RW_000_MG04.spr	BF3AE152	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	59	DoubleWMagic	FM_RW_000_MG05.spr	\spr\npcres\woman\FM_RW_000_MG05.spr	B86D3B72	0	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	60	SwordShieldWMagic	FM_RW_000_MG06.spr	\spr\npcres\woman\FM_RW_000_MG06.spr	B5907492	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	61	ShieldSwordWMagic	FM_RW_000_MG06.spr	\spr\npcres\woman\FM_RW_000_MG06.spr	B5907492	0	THIEU CA HAI
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	62	GuqinWMagic	FM_RW_180_MG07.spr	\spr\npcres\woman\FM_RW_180_MG07.spr	EF415CC0	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	63	SitDown	FM_RW_000_ZZ01.spr	\spr\npcres\woman\FM_RW_000_ZZ01.spr	9DDF36CB	1	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	64	JumpFly	FM_RW_000_JP01.spr	\spr\npcres\woman\FM_RW_000_JP01.spr	89CF4AAD	1	JX1:spr.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	65	RideStand	FM_RW_180_RD01.spr	\spr\npcres\woman\FM_RW_180_RD01.spr	BA148086	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	66	RideWalk	FM_RW_180_HW01.spr	\spr\npcres\woman\FM_RW_180_HW01.spr	2294B93A	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	67	RideRun	FM_RW_180_HR01.spr	\spr\npcres\woman\FM_RW_180_HR01.spr	9763C900	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	68	RideCut	FM_RW_180_HA01.spr	\spr\npcres\woman\FM_RW_180_HA01.spr	2CC3A0EE	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	69	RidePuncture	FM_RW_180_HA02.spr	\spr\npcres\woman\FM_RW_180_HA02.spr	2E76FA0E	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	70	RideMagic	FM_RW_180_HM01.spr	\spr\npcres\woman\FM_RW_180_HM01.spr	C83A19D6	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	71	RideWound	FM_RW_180_HI01.spr	\spr\npcres\woman\FM_RW_180_HI01.spr	C3328D93	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	72	RideDie	FM_RW_180_HD01.spr	\spr\npcres\woman\FM_RW_180_HD01.spr	3789DA59	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	73	RideStand1	FM_RW_180_RD01.spr	\spr\npcres\woman\FM_RW_180_RD01.spr	BA148086	1	JX1:updatejx16.pak
MainLady	RightWeapon	LadyRightWeapon.txt	278	276	74	RideStand2	FM_RW_180_RD01.spr	\spr\npcres\woman\FM_RW_180_RD01.spr	BA148086	0	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	0	SwordShieldWFreeStand	FM_LW_164_ST01.spr	\spr\npcres\woman\FM_LW_164_ST01.spr	BF7DDB81	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	1	ShieldSwordWFreeStand	FM_LW_164_ST01.spr	\spr\npcres\woman\FM_LW_164_ST01.spr	BF7DDB81	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	2	FreeStand1	FM_LW_164_ST01.spr	\spr\npcres\woman\FM_LW_164_ST01.spr	BF7DDB81	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	3	FreeStand2	FM_LW_164_ST02.spr	\spr\npcres\woman\FM_LW_164_ST02.spr	B8A015A1	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	4	FreeStand3	FM_LW_000_ST03.spr	\spr\npcres\woman\FM_LW_000_ST03.spr	2EF13F5D	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	5	MeleeWStand	FM_LW_000_ST04.spr	\spr\npcres\woman\FM_LW_000_ST04.spr	2824497D	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	6	RangeWStand	FM_LW_000_ST05.spr	\spr\npcres\woman\FM_LW_000_ST05.spr	256E829D	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	7	DoubleWStand	FM_LW_000_ST06.spr	\spr\npcres\woman\FM_LW_000_ST06.spr	2691DCBD	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	8	SwordShieldWStand	FM_LW_164_ST07.spr	\spr\npcres\woman\FM_LW_164_ST07.spr	8F3D8741	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	9	ShieldSwordWStand	FM_LW_164_ST07.spr	\spr\npcres\woman\FM_LW_164_ST07.spr	8F3D8741	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	10	GuqinWStand1	FM_LW_000_ST08.spr	\spr\npcres\woman\FM_LW_000_ST08.spr	3D0EA0FD	0	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	11	GuqinWStand2	FM_LW_000_ST09.spr	\spr\npcres\woman\FM_LW_000_ST09.spr	3EB1FA1D	0	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	12	FreeWalk	FM_LW_000_WK01.spr	\spr\npcres\woman\FM_LW_000_WK01.spr	E70F5330	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	13	NormalWalk	FM_LW_000_WK01.spr	\spr\npcres\woman\FM_LW_000_WK01.spr	E70F5330	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	14	MeleeWWalk	FM_LW_000_WK02.spr	\spr\npcres\woman\FM_LW_000_WK02.spr	E0B1ED50	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	15	RangeWWalk	FM_LW_000_WK03.spr	\spr\npcres\woman\FM_LW_000_WK03.spr	FDE42770	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	16	DoubleWWalk	FM_LW_000_WK04.spr	\spr\npcres\woman\FM_LW_000_WK04.spr	FF2F7090	0	THIEU CA HAI
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	17	SwordShieldWWalk	FM_LW_164_WK05.spr	\spr\npcres\woman\FM_LW_164_WK05.spr	474AD6C8	1	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	18	ShieldSwordWWalk	FM_LW_164_WK05.spr	\spr\npcres\woman\FM_LW_164_WK05.spr	474AD6C8	0	JX1:updatejx15.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	19	GuqinWWalk	FM_LW_000_WK06.spr	\spr\npcres\woman\FM_LW_000_WK06.spr	F584C4D0	0	JX1:updatejx16.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	20	FreeRun	FM_LW_000_RN01.spr	\spr\npcres\woman\FM_LW_000_RN01.spr	48FA4044	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	21	NormalRun	FM_LW_000_RN01.spr	\spr\npcres\woman\FM_LW_000_RN01.spr	48FA4044	0	JX1:spr.pak
MainLady	LeftWeapon	LadyLeftWeapon.txt	270	268	22	MeleeWRun	FM_LW_000_RN02.spr	\spr\npcres\woman\FM_LW_000_RN02.spr	4A2C9A64	0	JX1:spr.pak
