kieu	ids	kind	CharacterType	ResFilePath	normal_res	spr_info	nguon_hang	actions	path	uid	trang_thai	sua	ghi_chu
passerby401	2380	co	NormalNpc	spr\npcres\passerby\passerby401	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby401\passerby401_st01.spr	A7EF7F02	JX1:updatejx15.pak		
passerby402	2381	co	NormalNpc	spr\npcres\passerby\passerby402	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby402\passerby402_st01.spr	A4540039	JX1:updatejx15.pak		
npc050111011	2411	co	NormalNpc	spr\npcres\event\npc050111011	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\event\npc050111011\npc050111011_st.spr	B4BF5E79	JX1:updatejx08.pak		
passerby222	2412	co	NormalNpc	spr\npcres\passerby\passerby222	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby222\passerby222_at01.spr	0E6035AF	JX1:update03.pak		
passerby223	2413	co	NormalNpc	spr\npcres\passerby\passerby223	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby223\passerby223_at01.spr	EC9A7119	JX1:update03.pak		
passerby224	2414,2415	co	NormalNpc	spr\npcres\passerby\passerby224	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby224\passerby224_at01.spr	D5872501	JX1:update03.pak		
passerby225	2416	co	NormalNpc	spr\npcres\passerby\passerby225	co	co	JX1	FightStand,NormalStand1,NormalStand2	\spr\npcres\passerby\passerby225\passerby225_at01.spr	5201D83C	JX1:update03.pak		
enemy036	2417,2624	co	NormalNpc	spr\npcres\enemy\enemy036	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy036\enemy036_st.spr	BB89CD3C	JX1:spr.pak		
enemy036	2417,2624	co	NormalNpc	spr\npcres\enemy\enemy036	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy036\enemy036_pst.spr	3BF720E6	JX1:spr.pak		
enemy036	2417,2624	co	NormalNpc	spr\npcres\enemy\enemy036	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy036\enemy036_wlk.spr	98141633	JX1:spr.pak		
enemy036	2417,2624	co	NormalNpc	spr\npcres\enemy\enemy036	co	co	JX1	Wound	\spr\npcres\enemy\enemy036\enemy036_bat.spr	DCCDB460	JX1:spr.pak		
enemy036	2417,2624	co	NormalNpc	spr\npcres\enemy\enemy036	co	co	JX1	Die	\spr\npcres\enemy\enemy036\enemy036_die.spr	31C0100A	JX1:spr.pak		
enemy036	2417,2624	co	NormalNpc	spr\npcres\enemy\enemy036	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy036\enemy036_at.spr	F9BB4E92	JX1:spr.pak		
enemy135	2418,2509	co	NormalNpc	spr\npcres\enemy\enemy135	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy135\enemy135_st.spr	C35D0128	JX1:spr.pak		
enemy135	2418,2509	co	NormalNpc	spr\npcres\enemy\enemy135	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy135\enemy135_pst.spr	956FAFAA	JX1:spr.pak		
enemy135	2418,2509	co	NormalNpc	spr\npcres\enemy\enemy135	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy135\enemy135_wlk.spr	F58C9507	JX1:spr.pak		
enemy135	2418,2509	co	NormalNpc	spr\npcres\enemy\enemy135	co	co	JX1	Wound	\spr\npcres\enemy\enemy135\enemy135_bat.spr	BEA6307F	JX1:spr.pak		
enemy135	2418,2509	co	NormalNpc	spr\npcres\enemy\enemy135	co	co	JX1	Die	\spr\npcres\enemy\enemy135\enemy135_die.spr	93B89FDE	JX1:spr.pak		
enemy135	2418,2509	co	NormalNpc	spr\npcres\enemy\enemy135	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy135\enemy135_at.spr	010E828E	JX1:spr.pak		
boss031	2419,2510	co	NormalNpc	spr\npcres\boss\boss031	co	co	JX1	FightStand	\spr\npcres\boss\boss031\boss31_pst.spr	DD3C680E	JX1:update04.pak		
boss031	2419,2510	co	NormalNpc	spr\npcres\boss\boss031	co	co	JX1	NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss031\boss31_st.spr	BC9BD714	JX1:update04.pak		
boss031	2419,2510	co	NormalNpc	spr\npcres\boss\boss031	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss031\boss31_wlk.spr	13410DCF	JX1:update04.pak		
boss031	2419,2510	co	NormalNpc	spr\npcres\boss\boss031	co	co	JX1	Wound	\spr\npcres\boss\boss031\boss31_bat.spr	10198E93	JX1:update04.pak		
boss031	2419,2510	co	NormalNpc	spr\npcres\boss\boss031	co	co	JX1	Die	\spr\npcres\boss\boss031\boss31_die.spr	F580C7C9	JX1:update04.pak		
boss031	2419,2510	co	NormalNpc	spr\npcres\boss\boss031	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\boss\boss031\boss31_at.spr	CA2307E7	JX1:update04.pak		
boss069	2421,2601,2637	co	NormalNpc	spr\npcres\boss\boss069	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss069\boss069_st01.spr	C11F602E	JX1:updatejx06.pak		
boss069	2421,2601,2637	co	NormalNpc	spr\npcres\boss\boss069	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss069\boss069_wlk.spr	48BD9F4D	JX1:updatejx06.pak		
boss069	2421,2601,2637	co	NormalNpc	spr\npcres\boss\boss069	co	co	JX1	Wound	\spr\npcres\boss\boss069\boss069_bat.spr	5E7EC258	JX1:updatejx06.pak		
boss069	2421,2601,2637	co	NormalNpc	spr\npcres\boss\boss069	co	co	JX1	Die	\spr\npcres\boss\boss069\boss069_die.spr	1F9A602D	JX1:updatejx06.pak		
boss069	2421,2601,2637	co	NormalNpc	spr\npcres\boss\boss069	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\boss\boss069\boss069_at.spr	7C5B5D17	JX1:updatejx06.pak		
boss063	2422	co	NormalNpc	spr\npcres\boss\boss063	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss063\boss063_st01.spr	FD6D7F63	JX1:updatejx06.pak		
boss063	2422	co	NormalNpc	spr\npcres\boss\boss063	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss063\boss063_wlk.spr	E4CBDBCD	JX1:updatejx06.pak		
boss063	2422	co	NormalNpc	spr\npcres\boss\boss063	co	co	JX1	Wound	\spr\npcres\boss\boss063\boss063_bat.spr	FAF41D02	JX1:updatejx06.pak		
boss063	2422	co	NormalNpc	spr\npcres\boss\boss063	co	co	JX1	Die	\spr\npcres\boss\boss063\boss063_die.spr	B817BBD7	JX1:updatejx06.pak		
boss063	2422	co	NormalNpc	spr\npcres\boss\boss063	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\boss\boss063\boss063_at.spr	916D59CD	JX1:updatejx06.pak		
enemy105	2423	co	NormalNpc	spr\npcres\enemy\enemy105	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy105\enemy105_st.spr	63EBDA6E	JX1:spr.pak		
enemy105	2423	co	NormalNpc	spr\npcres\enemy\enemy105	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy105\enemy105_pst.spr	4DB62F1F	JX1:spr.pak		
enemy105	2423	co	NormalNpc	spr\npcres\enemy\enemy105	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy105\enemy105_wlk.spr	ADEB17E6	JX1:spr.pak		
enemy105	2423	co	NormalNpc	spr\npcres\enemy\enemy105	co	co	JX1	Wound	\spr\npcres\enemy\enemy105\enemy105_bat.spr	968CB25E	THIEU CA HAI		
enemy105	2423	co	NormalNpc	spr\npcres\enemy\enemy105	co	co	JX1	Die	\spr\npcres\enemy\enemy105\enemy105_die.spr	CB871EF8	THIEU CA HAI		
enemy105	2423	co	NormalNpc	spr\npcres\enemy\enemy105	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy105\enemy105_at.spr	A1855FC4	JX1:spr.pak		
boss059	2424	co	NormalNpc	spr\npcres\boss\boss059	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss059\boss059_st01.spr	CDB5DA23	JX1:updatejx06.pak		
boss059	2424	co	NormalNpc	spr\npcres\boss\boss059	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss059\boss059_wlk.spr	E5DA480D	JX1:updatejx06.pak		
boss059	2424	co	NormalNpc	spr\npcres\boss\boss059	co	co	JX1	Wound	\spr\npcres\boss\boss059\boss059_bat.spr	FB9A8A42	JX1:updatejx06.pak		
boss059	2424	co	NormalNpc	spr\npcres\boss\boss059	co	co	JX1	Die	\spr\npcres\boss\boss059\boss059_die.spr	B9262817	JX1:updatejx06.pak		
boss059	2424	co	NormalNpc	spr\npcres\boss\boss059	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\boss\boss059\boss059_at.spr	553A9C8D	JX1:updatejx06.pak		
enemy072	2426	co	NormalNpc	spr\npcres\enemy\enemy072	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy072\enemy072_st.spr	362E2BC4	JX1:spr.pak		
enemy072	2426	co	NormalNpc	spr\npcres\enemy\enemy072	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy072\enemy072_pst.spr	9BAC3B19	JX1:spr.pak		
enemy072	2426	co	NormalNpc	spr\npcres\enemy\enemy072	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy072\enemy072_wlk.spr	FBC17F90	JX1:spr.pak		
enemy072	2426	co	NormalNpc	spr\npcres\enemy\enemy072	co	co	JX1	Wound	\spr\npcres\enemy\enemy072\enemy072_bat.spr	3CFA8EA3	JX1:spr.pak		
enemy072	2426	co	NormalNpc	spr\npcres\enemy\enemy072	co	co	JX1	Die	\spr\npcres\enemy\enemy072\enemy072_die.spr	91FD6DC7	JX1:spr.pak		
enemy072	2426	co	NormalNpc	spr\npcres\enemy\enemy072	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy072\enemy072_at.spr	77DFAD1A	JX1:spr.pak		
boss071	2427,2602,2638	co	NormalNpc	spr\npcres\boss\boss071	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss071\boss071_st01.spr	DFE6E77C	JX1:updatejx06.pak		
boss071	2427,2602,2638	co	NormalNpc	spr\npcres\boss\boss071	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss071\boss071_wlk.spr	AE887D24	JX1:updatejx06.pak		
boss071	2427,2602,2638	co	NormalNpc	spr\npcres\boss\boss071	co	co	JX1	Wound	\spr\npcres\boss\boss071\boss071_bat.spr	BC48BF59	JX1:updatejx06.pak		
boss071	2427,2602,2638	co	NormalNpc	spr\npcres\boss\boss071	co	co	JX1	Die	\spr\npcres\boss\boss071\boss071_die.spr	FDD4DA69	JX1:updatejx06.pak		
boss071	2427,2602,2638	co	NormalNpc	spr\npcres\boss\boss071	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\boss\boss071\boss071_at.spr	BE58430B	JX1:updatejx06.pak		
boss067	2428	co	NormalNpc	spr\npcres\boss\boss067	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss067\boss067_st01.spr	14B923A3	JX1:updatejx06.pak		
boss067	2428	co	NormalNpc	spr\npcres\boss\boss067	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss067\boss067_wlk.spr	B0FB1B78	JX1:updatejx06.pak		
boss067	2428	co	NormalNpc	spr\npcres\boss\boss067	co	co	JX1	Wound	\spr\npcres\boss\boss067\boss067_bat.spr	86A4400D	JX1:updatejx06.pak		
boss067	2428	co	NormalNpc	spr\npcres\boss\boss067	co	co	JX1	Die	\spr\npcres\boss\boss067\boss067_die.spr	47C7EC58	JX1:updatejx06.pak		
boss067	2428	co	NormalNpc	spr\npcres\boss\boss067	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\boss\boss067\boss067_at.spr	C92BFF27	JX1:updatejx06.pak		
boss072	2429	co	NormalNpc	spr\npcres\boss\boss072	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss072\boss072_st01.spr	DADECD8E	JX1:updatejx06.pak		
boss072	2429	co	NormalNpc	spr\npcres\boss\boss072	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss072\boss072_wlk.spr	DE214BF2	JX1:updatejx06.pak		
boss072	2429	co	NormalNpc	spr\npcres\boss\boss072	co	co	JX1	Wound	\spr\npcres\boss\boss072\boss072_bat.spr	AFE199E7	JX1:updatejx06.pak		
boss072	2429	co	NormalNpc	spr\npcres\boss\boss072	co	co	JX1	Die	\spr\npcres\boss\boss072\boss072_die.spr	ED0D24F7	JX1:updatejx06.pak		
boss072	2429	co	NormalNpc	spr\npcres\boss\boss072	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\boss\boss072\boss072_at.spr	39B0AE98	JX1:updatejx06.pak		
enemy173	2430,2449,2569,2570,2571,2572,2605,2641	co	NormalNpc	spr\npcres\enemy\enemy173	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy173\enemy173_st.spr	3371C106	JX1:spr.pak		
enemy173	2430,2449,2569,2570,2571,2572,2605,2641	co	NormalNpc	spr\npcres\enemy\enemy173	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy173\enemy173_pst.spr	AB8FE107	JX1:spr.pak		
enemy173	2430,2449,2569,2570,2571,2572,2605,2641	co	NormalNpc	spr\npcres\enemy\enemy173	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy173\enemy173_wlk.spr	082C29CE	JX1:spr.pak		
enemy173	2430,2449,2569,2570,2571,2572,2605,2641	co	NormalNpc	spr\npcres\enemy\enemy173	co	co	JX1	Wound	\spr\npcres\enemy\enemy173\enemy173_bat.spr	4CC67481	JX1:spr.pak		
enemy173	2430,2449,2569,2570,2571,2572,2605,2641	co	NormalNpc	spr\npcres\enemy\enemy173	co	co	JX1	Die	\spr\npcres\enemy\enemy173\enemy173_die.spr	A1D8D3A5	JX1:spr.pak		
enemy173	2430,2449,2569,2570,2571,2572,2605,2641	co	NormalNpc	spr\npcres\enemy\enemy173	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy173\enemy173_at.spr	F12343A7	JX1:spr.pak		
enemy003	2431,2450,2488,2517,2606,2642	co	NormalNpc	spr\npcres\enemy\enemy003	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy003\enemy003_st.spr	9F53A8FD	JX1:spr.pak		
enemy003	2431,2450,2488,2517,2606,2642	co	NormalNpc	spr\npcres\enemy\enemy003	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy003\enemy003_pst.spr	9946B670	JX1:spr.pak		
enemy003	2431,2450,2488,2517,2606,2642	co	NormalNpc	spr\npcres\enemy\enemy003	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy003\enemy003_wlk.spr	79FBFE82	JX1:spr.pak		
enemy003	2431,2450,2488,2517,2606,2642	co	NormalNpc	spr\npcres\enemy\enemy003	co	co	JX1	Wound	\spr\npcres\enemy\enemy003\enemy003_bat.spr	A29D1CBF	JX1:spr.pak		
enemy003	2431,2450,2488,2517,2606,2642	co	NormalNpc	spr\npcres\enemy\enemy003	co	co	JX1	Die	\spr\npcres\enemy\enemy003\enemy003_die.spr	1797F959	JX1:spr.pak		
enemy003	2431,2450,2488,2517,2606,2642	co	NormalNpc	spr\npcres\enemy\enemy003	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy003\enemy003_at.spr	DD0D2A53	JX1:spr.pak		
enemy056	2432,2451,2604,2640	co	NormalNpc	spr\npcres\enemy\enemy056	co	co	JX1	FightStand,NormalStand1,FightWalk,NormalWalk,FightRun,NormalRun,Wound,Die,SitDown,JunpFly	\spr\npcres\enemy\enemy056\enemy056_st.spr	59A4504A	JX1:spr.pak		
enemy056	2432,2451,2604,2640	co	NormalNpc	spr\npcres\enemy\enemy056	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy056\enemy056_pst.spr	F8FE0BF3	JX1:spr.pak		
enemy056	2432,2451,2604,2640	co	NormalNpc	spr\npcres\enemy\enemy056	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy056\enemy056_at.spr	9F55D5A0	JX1:spr.pak		
enemy050	2433,2452,2617	co	NormalNpc	spr\npcres\enemy\enemy050	co	co	JX1	FightStand,NormalStand1,SitDown	\spr\npcres\enemy\enemy050\enemy050_st.spr	ABD797E9	JX1:spr.pak		
enemy050	2433,2452,2617	co	NormalNpc	spr\npcres\enemy\enemy050	co	co	JX1	NormalStand2	\spr\npcres\enemy\enemy050\enemy050_pst.spr	050EBDF9	JX1:spr.pak		
enemy050	2433,2452,2617	co	NormalNpc	spr\npcres\enemy\enemy050	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\enemy\enemy050\enemy050_wlk.spr	65A3E356	JX1:spr.pak		
enemy050	2433,2452,2617	co	NormalNpc	spr\npcres\enemy\enemy050	co	co	JX1	Wound	\spr\npcres\enemy\enemy050\enemy050_bat.spr	AE450083	JX1:spr.pak		
enemy050	2433,2452,2617	co	NormalNpc	spr\npcres\enemy\enemy050	co	co	JX1	Die	\spr\npcres\enemy\enemy050\enemy050_die.spr	035FED2D	JX1:spr.pak		
enemy050	2433,2452,2617	co	NormalNpc	spr\npcres\enemy\enemy050	co	co	JX1	Attack1,Attack2,Magic	\spr\npcres\enemy\enemy050\enemy050_at.spr	E981694F	JX1:spr.pak		
boss003	2434,2453	co	NormalNpc	spr\npcres\boss\boss003	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss003\boss003_st.spr	08EC90EA	JX1:spr.pak		
boss003	2434,2453	co	NormalNpc	spr\npcres\boss\boss003	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss003\boss003_wlk.spr	CDEA3C09	JX1:spr.pak		
boss003	2434,2453	co	NormalNpc	spr\npcres\boss\boss003	co	co	JX1	Wound	\spr\npcres\boss\boss003\boss003_bat.spr	C3AB6324	JX1:spr.pak		
boss003	2434,2453	co	NormalNpc	spr\npcres\boss\boss003	co	co	JX1	Die	\spr\npcres\boss\boss003\boss003_die.spr	01368E34	JX1:spr.pak		
boss003	2434,2453	co	NormalNpc	spr\npcres\boss\boss003	co	co	JX1	Attack1	\spr\npcres\boss\boss003\boss003_at1.spr	082505B0	JX1:spr.pak		
boss003	2434,2453	co	NormalNpc	spr\npcres\boss\boss003	co	co	JX1	Attack2,Magic	\spr\npcres\boss\boss003\boss003_at2.spr	0531361C	JX1:spr.pak		
boss017	2436,2455	co	NormalNpc	spr\npcres\boss\boss017	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss017\boss017_st.spr	45685F79	JX1:spr.pak		
boss017	2436,2455	co	NormalNpc	spr\npcres\boss\boss017	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss017\boss017_wlk.spr	C913576A	JX1:spr.pak		
boss017	2436,2455	co	NormalNpc	spr\npcres\boss\boss017	co	co	JX1	Wound	\spr\npcres\boss\boss017\boss017_bat.spr	DED3E8AF	JX1:spr.pak		
boss017	2436,2455	co	NormalNpc	spr\npcres\boss\boss017	co	co	JX1	Die	\spr\npcres\boss\boss017\boss017_die.spr	9C7F34FA	JX1:spr.pak		
boss017	2436,2455	co	NormalNpc	spr\npcres\boss\boss017	co	co	JX1	Attack1	\spr\npcres\boss\boss017\boss017_at01.spr	58F41967	JX1:spr.pak		
boss017	2436,2455	co	NormalNpc	spr\npcres\boss\boss017	co	co	JX1	Attack2,Magic	\spr\npcres\boss\boss017\boss017_at02.spr	55AAE712	JX1:spr.pak		
boss024	2437,2456	co	NormalNpc	spr\npcres\boss\boss024	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss024\boss024_st.spr	4F545EC0	JX1:update01.pak		
boss024	2437,2456	co	NormalNpc	spr\npcres\boss\boss024	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss024\boss024_wlk.spr	66D75393	JX1:update01.pak		
boss024	2437,2456	co	NormalNpc	spr\npcres\boss\boss024	co	co	JX1	Wound	\spr\npcres\boss\boss024\boss024_bat.spr	749786AE	JX1:update01.pak		
boss024	2437,2456	co	NormalNpc	spr\npcres\boss\boss024	co	co	JX1	Die	\spr\npcres\boss\boss024\boss024_die.spr	3A332573	JX1:update01.pak		
boss024	2437,2456	co	NormalNpc	spr\npcres\boss\boss024	co	co	JX1	Attack1	\spr\npcres\boss\boss024\boss024_at01.spr	877760B9	JX1:update01.pak		
boss024	2437,2456	co	NormalNpc	spr\npcres\boss\boss024	co	co	JX1	Attack2,Magic	\spr\npcres\boss\boss024\boss024_at02.spr	8015CF74	JX1:update01.pak		
boss007	2438,2457	co	NormalNpc	spr\npcres\boss\boss007	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss007\boss007_st.spr	2C4222C4	JX1:spr.pak		
boss007	2438,2457	co	NormalNpc	spr\npcres\boss\boss007	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss007\boss007_wlk.spr	90518FDF	JX1:spr.pak		
boss007	2438,2457	co	NormalNpc	spr\npcres\boss\boss007	co	co	JX1	Wound	\spr\npcres\boss\boss007\boss007_bat.spr	6612F2EA	JX1:spr.pak		
boss007	2438,2457	co	NormalNpc	spr\npcres\boss\boss007	co	co	JX1	Die	\spr\npcres\boss\boss007\boss007_die.spr	27BE10BF	JX1:spr.pak		
boss007	2438,2457	co	NormalNpc	spr\npcres\boss\boss007	co	co	JX1	Attack1	\spr\npcres\boss\boss007\boss007_at01.spr	BDA7713D	JX1:spr.pak		
boss007	2438,2457	co	NormalNpc	spr\npcres\boss\boss007	co	co	JX1	Attack2,Magic	\spr\npcres\boss\boss007\boss007_at02.spr	BE45DFE8	JX1:spr.pak		
boss004	2439,2458	co	NormalNpc	spr\npcres\boss\boss004	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss004\boss004_st.spr	201D806C	JX1:spr.pak		
boss004	2439,2458	co	NormalNpc	spr\npcres\boss\boss004	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss004\boss004_wlk.spr	414834B7	JX1:spr.pak		
boss004	2439,2458	co	NormalNpc	spr\npcres\boss\boss004	co	co	JX1	Wound	\spr\npcres\boss\boss004\boss004_bat.spr	570976EC	JX1:spr.pak		
boss004	2439,2458	co	NormalNpc	spr\npcres\boss\boss004	co	co	JX1	Die	\spr\npcres\boss\boss004\boss004_die.spr	949495FC	JX1:spr.pak		
boss004	2439,2458	co	NormalNpc	spr\npcres\boss\boss004	co	co	JX1	Attack1	\spr\npcres\boss\boss004\boss004_at1.spr	9F9B160E	JX1:spr.pak		
boss004	2439,2458	co	NormalNpc	spr\npcres\boss\boss004	co	co	JX1	Attack2,Magic	\spr\npcres\boss\boss004\boss004_at2.spr	98971B6A	JX1:spr.pak		
boss005	2440,2459	co	NormalNpc	spr\npcres\boss\boss005	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss005\boss005_st.spr	D50592F4	JX1:spr.pak		
boss005	2440,2459	co	NormalNpc	spr\npcres\boss\boss005	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss005\boss005_wlk.spr	FFC1DBEA	JX1:spr.pak		
boss005	2440,2459	co	NormalNpc	spr\npcres\boss\boss005	co	co	JX1	Wound	\spr\npcres\boss\boss005\boss005_bat.spr	CD821D2F	JX1:spr.pak		
boss005	2440,2459	co	NormalNpc	spr\npcres\boss\boss005	co	co	JX1	Die	\spr\npcres\boss\boss005\boss005_die.spr	B32DBBF4	JX1:spr.pak		
boss005	2440,2459	co	NormalNpc	spr\npcres\boss\boss005	co	co	JX1	Attack1	\spr\npcres\boss\boss005\boss005_at1.spr	3A1C086B	JX1:spr.pak		
boss005	2440,2459	co	NormalNpc	spr\npcres\boss\boss005	co	co	JX1	Attack2,Magic	\spr\npcres\boss\boss005\boss005_at2.spr	37283CD7	JX1:spr.pak		
boss013	2441,2460	co	NormalNpc	spr\npcres\boss\boss013	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss013\boss013_st.spr	4C2D178E	JX1:spr.pak		
boss013	2441,2460	co	NormalNpc	spr\npcres\boss\boss013	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss013\boss013_wlk.spr	7AA26EB5	JX1:spr.pak		
boss013	2441,2460	co	NormalNpc	spr\npcres\boss\boss013	co	co	JX1	Wound	\spr\npcres\boss\boss013\boss013_bat.spr	4862A0EA	JX1:spr.pak		
boss013	2441,2460	co	NormalNpc	spr\npcres\boss\boss013	co	co	JX1	Die	\spr\npcres\boss\boss013\boss013_die.spr	098ECC45	JX1:spr.pak		
boss013	2441,2460	co	NormalNpc	spr\npcres\boss\boss013	co	co	JX1	Attack1	\spr\npcres\boss\boss013\boss013_at01.spr	7469CA17	JX1:spr.pak		
boss013	2441,2460	co	NormalNpc	spr\npcres\boss\boss013	co	co	JX1	Attack2,Magic	\spr\npcres\boss\boss013\boss013_at02.spr	710FA8C2	JX1:spr.pak		
boss015	2442,2461,2489,2597	co	NormalNpc	spr\npcres\boss\boss015	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss015\boss015_st.spr	D62F28AF	JX1:spr.pak		
boss015	2442,2461,2489,2597	co	NormalNpc	spr\npcres\boss\boss015	co	co	JX1	FightWalk,NormalWalk,FightRun,NormalRun,JunpFly	\spr\npcres\boss\boss015\boss015_wlk.spr	304478EF	JX1:spr.pak		
boss015	2442,2461,2489,2597	co	NormalNpc	spr\npcres\boss\boss015	co	co	JX1	Wound	\spr\npcres\boss\boss015\boss015_bat.spr	0604BA24	JX1:spr.pak		
boss015	2442,2461,2489,2597	co	NormalNpc	spr\npcres\boss\boss015	co	co	JX1	Die	\spr\npcres\boss\boss015\boss015_die.spr	C7A0D8E9	JX1:spr.pak		
boss015	2442,2461,2489,2597	co	NormalNpc	spr\npcres\boss\boss015	co	co	JX1	Attack1	\spr\npcres\boss\boss015\boss015_at01.spr	9CD03458	JX1:spr.pak		
boss015	2442,2461,2489,2597	co	NormalNpc	spr\npcres\boss\boss015	co	co	JX1	Attack2,Magic	\spr\npcres\boss\boss015\boss015_at02.spr	99F69213	JX1:spr.pak		
boss001	2443,2462	co	NormalNpc	spr\npcres\boss\boss001	co	co	JX1	FightStand,NormalStand1,NormalStand2,SitDown	\spr\npcres\boss\boss001\boss001_st.spr	3A93314A	JX1:spr.pak		
